label,softwar,system,model,test,fault,use,qualiti,perform,data,develop,measur,process,detect,metric,applic,design,method,predict,paper,propos,network,techniqu,approach,base,algorithm,result,reliabl,estim,time,present,analysi,servic,evalu,defect,failur,control,improv,requir,code,studi,error,provid,effect,program,comput,gener,assess,differ,project,tool
no,1,7,0,0,0,2,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
no,1,2,0,0,0,2,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0
no,1,0,0,0,13,4,0,1,0,0,1,1,6,0,0,2,6,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,1,0,0,2,0,0
no,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,2,1,0,0,1,0,0,1,6,1,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1
no,0,2,0,0,1,0,0,6,0,1,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
no,2,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
no,2,4,0,0,13,1,0,0,0,0,0,1,2,0,3,0,0,0,1,0,0,2,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,0,0,0,5,2,1,1,0,1
no,0,2,1,1,4,2,0,1,0,0,1,0,3,0,1,0,0,0,1,0,0,1,0,1,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1,1,1,2,0,0,0,0
no,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0
no,2,0,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0
no,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,4,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0
no,1,0,0,0,0,2,0,0,3,0,0,2,1,0,0,1,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
no,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,2,0,1,0,0,1,3,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3,0,0,0,0
no,1,3,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,1,0,3,0,0,3,0,0,0,2,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
no,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2,5,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
no,1,0,0,0,0,0,1,1,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
no,0,0,2,0,0,3,0,0,0,0,1,1,0,0,1,0,7,2,2,1,0,0,0,2,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
no,4,7,1,10,1,4,0,1,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0
no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,5,3,2,2,1,0,0,0,2,3,1,0,0,0,2,0,0,1,1,0,0,1,2,1,0,0,0,2,0,0,1,0,2,0,2,1,0,1,0,1,0,0,0,0,0,0,2,0,1,0
no,0,0,0,0,0,0,0,2,3,0,0,2,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0
no,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,2,0,1,0,0,0,0
no,0,2,0,0,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0
no,1,7,0,0,0,1,2,1,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
no,0,2,0,10,2,0,0,0,2,0,0,0,0,1,0,0,1,2,0,1,2,0,1,2,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,3,1,0,4,0,0,0,0
no,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
no,1,2,0,1,1,3,0,0,0,1,1,0,1,0,1,1,1,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
no,0,3,0,2,0,0,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
no,1,0,4,1,0,0,1,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
no,4,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0
no,0,0,0,0,0,2,0,0,0,1,2,2,0,0,0,2,0,1,2,0,0,0,0,0,2,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
no,0,2,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
no,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,2,3,3,0,0,3,4,0,0,0,1,0,0,1,0,1,0,2,1,1,0,2,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1,1,1,3,0,0,0,0,0,0,1,0,0,0
no,0,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2,2,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,3,1,0,0,1,0
no,1,1,1,0,7,2,0,1,0,0,0,2,0,0,0,2,1,0,1,1,0,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
no,1,0,3,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
no,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
no,1,1,0,7,0,1,2,2,0,0,4,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
no,0,1,0,0,0,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
no,2,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0
no,11,1,0,0,0,2,0,3,1,2,0,1,0,0,0,1,0,0,4,0,0,0,2,0,0,1,0,1,0,0,7,0,0,0,0,0,0,7,1,5,0,0,0,0,0,1,0,0,2,2
no,7,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0
no,1,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
no,1,3,0,0,0,0,1,1,0,1,2,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,1
no,1,3,1,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
no,1,1,5,1,0,1,0,1,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
no,0,2,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
no,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
no,2,3,0,1,0,3,1,1,1,0,0,1,4,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0
no,0,0,1,0,0,1,2,1,4,0,1,2,0,0,3,0,0,0,1,0,0,1,0,0,3,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0
no,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
no,1,2,2,1,0,1,0,1,1,3,0,1,0,0,0,0,0,7,1,0,0,1,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
no,3,3,4,2,2,2,1,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
no,3,0,0,0,3,1,6,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,4,0
no,1,0,0,3,4,4,0,0,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,6,0,2,0,0,0,0
no,4,0,2,0,3,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
no,5,1,0,0,0,2,0,2,0,0,0,0,3,0,1,0,3,0,1,2,0,0,0,0,0,1,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
no,1,2,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,2,1,0,0,2,0,5,0,0,1,0,0,0,1,2,1,0,0,1,0,0,0
no,2,2,0,0,3,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
no,1,1,2,1,1,2,0,0,2,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
no,3,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,3,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
no,3,0,1,1,0,1,0,0,2,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
no,1,3,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,1,5,0,0,1,2,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
no,0,0,0,1,6,2,0,0,0,1,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
no,1,5,0,1,2,0,0,0,0,1,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,1,3,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0
no,1,4,0,0,5,2,0,0,0,1,0,0,2,1,0,3,0,0,2,1,0,5,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,3
no,1,1,0,2,0,2,0,1,0,0,0,0,2,0,1,0,0,0,1,2,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
no,1,3,0,0,0,2,3,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
no,1,4,0,0,0,2,4,1,0,3,0,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,6,0,1,0,0,0,0,0,0,0,0
no,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,0,2,1,0,1,0,3,1,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
no,1,2,1,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,1,0,0,2,1,1,0,0,0,1,0,2,0
no,0,8,0,2,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0,0
no,9,3,0,0,0,2,0,0,0,6,0,4,0,6,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,1,0,3,0,0,2,0,1,0,1,0,0,0,0,0
no,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
no,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,1,1,2,4,3,0,2,2,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,3,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,1,0,1,2,2,0,0,0,0
no,0,6,0,0,6,0,0,1,0,0,0,0,2,0,5,0,0,0,1,0,0,3,0,2,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0
no,0,4,4,0,0,0,0,2,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,3,0,0,1,0,1,0,0,1
no,2,0,0,8,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,6,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
no,4,8,1,1,0,2,0,2,1,1,0,0,0,0,0,2,1,2,0,0,0,0,3,1,0,1,1,0,0,0,1,0,1,0,1,3,0,1,1,0,0,2,0,2,1,0,0,1,0,5
no,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
no,3,0,0,4,0,0,0,0,0,2,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
no,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
no,0,2,0,6,1,4,0,4,0,1,0,0,0,0,1,0,0,0,1,0,4,0,1,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
no,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
no,1,1,0,0,0,0,0,0,0,0,1,2,0,1,3,0,0,3,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
no,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,0,0,7,0,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0
no,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
no,3,0,0,0,0,0,4,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0
no,7,1,0,1,0,1,2,0,0,3,3,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0
no,5,1,5,0,0,2,1,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1
no,6,1,6,0,0,5,4,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
no,1,8,0,0,0,1,1,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0
no,0,3,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
no,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
no,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
no,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
no,1,0,1,13,1,2,1,1,0,0,1,1,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,2,0,0,0,0,2,0,0,5,0,0,0,0
no,0,6,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,1,0,0,0,0,0,0,1,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
no,1,1,2,0,0,5,1,1,1,3,3,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,2,0,0,0,0,0
no,2,1,1,0,0,3,7,0,2,1,0,2,0,1,1,0,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
no,0,0,0,0,0,1,4,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,1,0,9,5,1,3,0,4,0,0,1,0,0,0,2,2,1,3,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
no,1,0,0,4,2,2,0,0,1,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
no,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
no,0,2,0,0,0,1,1,2,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
no,0,2,0,0,0,1,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1
no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,1,0,4,0,0,2,1,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,0,1,1,0,0,4,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0
yes,1,1,1,0,0,2,2,0,2,1,1,0,0,2,0,5,0,1,0,0,0,0,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
yes,1,1,1,0,0,4,1,1,2,3,0,1,0,6,0,1,1,1,1,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,2,0,1,0
yes,1,0,3,1,3,3,0,1,4,1,3,0,0,1,0,5,1,5,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1
no,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
no,1,0,2,0,0,3,2,2,3,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,3,0,1,0,0,0,2,0,0,1,0,1,1,1,0,0,1,0,1,0,0
no,1,3,0,0,0,2,1,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0
no,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
no,1,0,1,6,2,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,11,0,1,2,1,0,0
